Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
400000003055533751,400000003055533750,400000003055533007,DRINKS,Liquor,Tequila/Tequila Double,DBL Hornito's Reposado,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055533753,400000003055533752,400000003055533007,DRINKS,Liquor,Tequila/Tequila Double,DBL Monte Alban,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055533755,400000003055533754,400000003055533007,DRINKS,Liquor,Tequila/Tequila Double,DBL Patron Silver,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055463993,400000003055463992,400000003055461393,DRINKS,Liquor,American Whiskey,,7.81,8.0,0.21621621621621623,62.50,0.19936204146730463,8.0,62.50,0.0,0.00,16.00,46.50,5,0.2,0,0.21621621621621623,0.01932367149758454,0,0.21658127619934794,0.01225819717507869
400000004226043567,400000004226043566,400000003055463993,DRINKS,Liquor,American Whiskey,Basil Hayden's,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009474921716,400000009474921715,400000003055463993,DRINKS,Liquor,American Whiskey,Buffalo Trace,15.0,1.0,0.125,15.00,0.24,1.0,15.00,0.0,0.00,0.00,15.00,1,0.2,0.125,0.02702702702702703,0.0024154589371980675,0.3225806451612903,0.06986492780624128,0.0039542571532511905
400000003055534790,400000003055534789,400000003055463993,DRINKS,Liquor,American Whiskey,Crown Royal,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055534792,400000003055534791,400000003055463993,DRINKS,Liquor,American Whiskey,Dad's Hat Rye,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003478188833,400000003478188832,400000003055463993,DRINKS,Liquor,American Whiskey,Eagle Rare,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009299140953,400000009299140952,400000003055463993,DRINKS,Liquor,American Whiskey,Elijah Craig Bourbon,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000010564832476,400000010564832475,400000003055463993,DRINKS,Liquor,American Whiskey,FEW Rye Whiskey,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000007580211450,400000007580210549,400000003055463993,DRINKS,Liquor,American Whiskey,Well Whiskey,5.5,5.0,0.625,27.50,0.44,5.0,27.50,0.0,0.00,12.00,15.50,3,0.6,0.625,0.13513513513513514,0.012077294685990338,0.3333333333333333,0.07219375873311598,0.00408606572502623
400000003055534794,400000003055534793,400000003055463993,DRINKS,Liquor,American Whiskey,Jack Daniel's,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055534798,400000003055534797,400000003055463993,DRINKS,Liquor,American Whiskey,Maker's Mark,10.0,2.0,0.25,20.00,0.32,2.0,20.00,0.0,0.00,4.00,16.00,1,0.2,0.25,0.05405405405405406,0.004830917874396135,0.34408602150537637,0.07452258965999069,0.004217874296801269
400000003055535152,400000003055535151,400000003055463993,DRINKS,Liquor,American Whiskey,Old Overholt Bonded,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009908348815,400000009908348814,400000003055463993,DRINKS,Liquor,American Whiskey,Rittenhouse Rye,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009299140955,400000009299140954,400000003055463993,DRINKS,Liquor,American Whiskey,Woodford Reserve Bourbon,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000016983791344,400000016983791343,400000003055463993,DRINKS,Liquor,American Whiskey,Country Smooth,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019676656376,400000019676656375,400000003055463993,DRINKS,Liquor,American Whiskey,Larceny,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000022044224802,400000022044224801,400000003055463993,DRINKS,Liquor,American Whiskey,Lost Republic,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000022044240166,400000022044240165,400000003055463993,DRINKS,Liquor,American Whiskey,2Bar Amaretto Barrel,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055534782,400000003055534781,400000003055463993,DRINKS,Liquor,American Whiskey/Whiskey Double,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055535524,400000003055535523,400000003055534782,DRINKS,Liquor,American Whiskey/Whiskey Double,DBL Well Whiskey,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055535530,400000003055535529,400000003055534782,DRINKS,Liquor,American Whiskey/Whiskey Double,DBL Crown Royal,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055535532,400000003055535531,400000003055534782,DRINKS,Liquor,American Whiskey/Whiskey Double,DBL Dad's Hat,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055535534,400000003055535533,400000003055534782,DRINKS,Liquor,American Whiskey/Whiskey Double,DBL Jack Daniel's,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055535538,400000003055535537,400000003055534782,DRINKS,Liquor,American Whiskey/Whiskey Double,DBL Maker's Mark,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055535542,400000003055535541,400000003055534782,DRINKS,Liquor,American Whiskey/Whiskey Double,DBL Old Overholt,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055463995,400000003055463994,400000003055461393,DRINKS,Liquor,Irish/Scotch,,8.67,6.0,0.16216216216216217,52.00,0.16586921850079744,6.0,52.00,0.0,0.00,26.60,25.40,4,0.16,0,0.16216216216216217,0.014492753623188406,0,0.11830461108523521,0.006695875446172015
400000003055536770,400000003055536769,400000003055463995,DRINKS,Liquor,Irish/Scotch,Ardbeg,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055536772,400000003055536771,400000003055463995,DRINKS,Liquor,Irish/Scotch,Balvenie Double Wood,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055536774,400000003055536773,400000003055463995,DRINKS,Liquor,Irish/Scotch,Dewars,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055536776,400000003055536775,400000003055463995,DRINKS,Liquor,Irish/Scotch,Glenfiddich 12,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055536778,400000003055536777,400000003055463995,DRINKS,Liquor,Irish/Scotch,Glenlivet 12,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055536780,400000003055536779,400000003055463995,DRINKS,Liquor,Irish/Scotch,Jameson,9.5,4.0,0.6666666666666666,38.00,0.7307692307692307,4.0,38.00,0.0,0.00,18.20,19.80,3,0.75,0.6666666666666666,0.10810810810810811,0.00966183574879227,0.7795275590551182,0.09222170470423847,0.005219619442291571
400000004226076488,400000004226076487,400000003055463995,DRINKS,Liquor,Irish/Scotch,Jameson Black,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055536782,400000003055536781,400000003055463995,DRINKS,Liquor,Irish/Scotch,Johnnie Walker Black,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055536784,400000003055536783,400000003055463995,DRINKS,Liquor,Irish/Scotch,Laphroaig,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000004335094784,400000004335094783,400000003055463995,DRINKS,Liquor,Irish/Scotch,Power's,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000007575801503,400000007575801502,400000003055463995,DRINKS,Liquor,Irish/Scotch,Toki Japanese Blended Whisky,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003341275165,400000003341275164,400000003055463995,DRINKS,Liquor,Irish/Scotch,Tullamore Dew,7.0,2.0,0.3333333333333333,14.00,0.2692307692307692,2.0,14.00,0.0,0.00,8.40,5.60,2,0.5,0.3333333333333333,0.05405405405405406,0.004830917874396135,0.2204724409448819,0.02608290638099674,0.0014762560038804442
400000007819141360,400000007819141359,400000003055463995,DRINKS,Liquor,Irish/Scotch,Tullamore Dew 12 yr,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055536768,400000003055536767,400000003055463995,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055537367,400000003055537366,400000003055536768,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,DBL Ardbeg,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055537369,400000003055537368,400000003055536768,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,DBL Balvenie Double Wood,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055537371,400000003055537370,400000003055536768,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,DBL Dewars,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055537373,400000003055537372,400000003055536768,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,DBL Glenfiddich 12,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055537375,400000003055537374,400000003055536768,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,DBL Glenlivet 12,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055537377,400000003055537376,400000003055536768,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,DBL Jameson,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055537379,400000003055537378,400000003055536768,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,DBL Johnnie Walker Black,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055537381,400000003055537380,400000003055536768,DRINKS,Liquor,Irish/Scotch/Irish/Scotch Double,DBL Laphroaig,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055463997,400000003055463996,400000003055461393,DRINKS,Liquor,Cordials,,12.75,4.0,0.10810810810810811,51.00,0.16267942583732056,4.0,51.00,0.0,0.00,17.10,33.90,4,0.16,0,0.10810810810810811,0.00966183574879227,0,0.15789473684210525,0.00893662116634769
400000003055538031,400000003055538030,400000003055463997,DRINKS,Liquor,Cordials,Aperol,11.5,2.0,0.5,23.00,0.45098039215686275,2.0,23.00,0.0,0.00,11.50,11.50,2,0.5,0.5,0.05405405405405406,0.004830917874396135,0.3392330383480826,0.053563111318118306,0.0030315971508259125
400000003055538033,400000003055538032,400000003055463997,DRINKS,Liquor,Cordials,Campari,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538035,400000003055538034,400000003055463997,DRINKS,Liquor,Cordials,Cointreau,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000007836567382,400000007836567381,400000003055463997,DRINKS,Liquor,Cordials,Courvosier,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538037,400000003055538036,400000003055463997,DRINKS,Liquor,Cordials,Dom Benedictine,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538039,400000003055538038,400000003055463997,DRINKS,Liquor,Cordials,Fernet Branca,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538041,400000003055538040,400000003055463997,DRINKS,Liquor,Cordials,Fireball,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538043,400000003055538042,400000003055463997,DRINKS,Liquor,Cordials,Frangelico,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538045,400000003055538044,400000003055463997,DRINKS,Liquor,Cordials,Grand Marnier,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008882421717,400000008882421716,400000003055463997,DRINKS,Liquor,Cordials,Green Chartreause,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538047,400000003055538046,400000003055463997,DRINKS,Liquor,Cordials,Hennessy,16.0,1.0,0.25,16.00,0.3137254901960784,1.0,16.00,0.0,0.00,3.20,12.80,1,0.25,0.25,0.02702702702702703,0.0024154589371980675,0.37758112094395285,0.05961807172799256,0.0033742994374410156
400000008882421713,400000008882421712,400000003055463997,DRINKS,Liquor,Cordials,Irish Cream,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538451,400000003055538450,400000003055463997,DRINKS,Liquor,Cordials,Khalua,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008882421711,400000008882421710,400000003055463997,DRINKS,Liquor,Cordials,LoFi Vermouth,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009299114401,400000009299114400,400000003055463997,DRINKS,Liquor,Cordials,Meletti,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538455,400000003055538454,400000003055463997,DRINKS,Liquor,Cordials,Romana Sambuca,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008882421719,400000008882421718,400000003055463997,DRINKS,Liquor,Cordials,Rumpleminz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538459,400000003055538458,400000003055463997,DRINKS,Liquor,Cordials,Skrewball,12.0,1.0,0.25,12.00,0.23529411764705882,1.0,12.00,0.0,0.00,2.40,9.60,1,0.25,0.25,0.02702702702702703,0.0024154589371980675,0.2831858407079646,0.04471355379599441,0.0025307245780807615
400000003055538461,400000003055538460,400000003055463997,DRINKS,Liquor,Cordials,Southern Comfort,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008882421715,400000008882421714,400000003055463997,DRINKS,Liquor,Cordials,St. Germain Elderflower,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538463,400000003055538462,400000003055463997,DRINKS,Liquor,Cordials,Vieux Carre,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009765580469,400000009765580468,400000003055463997,DRINKS,Liquor,Cordials,Cynar,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000012383037791,400000012383037790,400000003055463997,DRINKS,Liquor,Cordials,Jager Cold Brew,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538029,400000003055538028,400000003055463997,DRINKS,Liquor,Cordials/Cordials Double,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538644,400000003055538643,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Aperol,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538646,400000003055538645,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Campari,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055538648,400000003055538647,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Cointreau,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539100,400000003055538649,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Dom Benedictine,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539102,400000003055539101,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Fernet Branca,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539104,400000003055539103,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Fireball,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539106,400000003055539105,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Frangelico,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539108,400000003055539107,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Grand Marnier,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539110,400000003055539109,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Hennesy,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539112,400000003055539111,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Jagermeister,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539114,400000003055539113,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Khalua,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539116,400000003055539115,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Martell,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539118,400000003055539117,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Romana Sambuca,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539120,400000003055539119,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Rumchata,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539122,400000003055539121,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Skrewball,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539124,400000003055539123,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Southern Comfort,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055539126,400000003055539125,400000003055538029,DRINKS,Liquor,Cordials/Cordials Double,DBL Vieux Carre,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055461397,400000003055461396,,DRINKS,Beer,,,6.39,95.0,0.5135135135135135,607.50,0.42571829011913104,95.0,607.50,0.0,0.00,20.40,587.10,36,0.5373134328358209,0,0.5135135135135135,0.22946859903381642,0,0.4629395994322662,0.15476962497825159
400000003055542381,400000003055542380,400000003055461397,DRINKS,Beer,Drafts,,6.56,87.0,0.9157894736842105,570.50,0.9390946502057613,87.0,570.50,0.0,0.00,20.40,550.10,29,0.8055555555555556,0,0.9157894736842105,0.21014492753623187,0,0.9369783682507239,0.14501579066689865
400000013899221903,400000013899221902,400000003055542381,DRINKS,Beer,Drafts,Beer Special,0.0,6.0,0.06896551724137931,0.00,0.0,6.0,0.00,0.0,0.00,0.00,0.00,3,0.10344827586206896,0.06896551724137931,0.06315789473684211,0.014492753623188406,0.0,0.0,0.0
400000021246235831,400000021246235830,400000003055542381,DRINKS,Beer,Drafts,Tonewood Freshies,4.0,5.0,0.05747126436781609,20.00,0.035056967572304996,5.0,20.00,0.0,0.00,0.00,20.00,3,0.10344827586206896,0.05747126436781609,0.05263157894736842,0.012077294685990338,0.03635702599527359,0.034065746891500596,0.005272342871001587
400000014396080312,400000014396080311,400000003055542381,DRINKS,Beer,Drafts,Kenwood Draft,5.2,5.0,0.05747126436781609,26.00,0.04557405784399649,5.0,26.00,0.0,0.00,5.80,20.20,3,0.10344827586206896,0.05747126436781609,0.05263157894736842,0.012077294685990338,0.03672059625522632,0.0344064043604156,0.005325066299711603
400000020277531793,400000020277531792,400000003055542381,DRINKS,Beer,Drafts,2SP Strawberry Switchblade,8.0,3.0,0.034482758620689655,24.00,0.042068361086765996,3.0,24.00,0.0,0.00,0.00,24.00,2,0.06896551724137931,0.034482758620689655,0.031578947368421054,0.007246376811594203,0.0436284311943283,0.040878896269800714,0.006326811445201904
400000019025802225,400000019025802224,400000003055542381,DRINKS,Beer,Drafts,Fair State Pils,7.0,11.0,0.12643678160919541,77.00,0.13496932515337423,11.0,77.00,0.0,0.00,0.70,76.30,8,0.27586206896551724,0.12643678160919541,0.11578947368421053,0.026570048309178744,0.1387020541719687,0.12996082439107476,0.020113988052871054
400000015146858598,400000015146858597,400000003055542381,DRINKS,Beer,Drafts,Fiddlehead IPA,7.0,28.0,0.3218390804597701,196.00,0.34355828220858897,28.0,196.00,0.0,0.00,9.10,186.90,10,0.3448275862068966,0.3218390804597701,0.29473684210526313,0.06763285024154589,0.33975640792583167,0.31834440470107306,0.04927004412950983
400000019249954805,400000019249954804,400000003055542381,DRINKS,Beer,Drafts,FiddleHEad Aetherium White,7.5,1.0,0.011494252873563218,7.50,0.013146362839614373,1.0,7.50,0.0,0.00,0.00,7.50,1,0.034482758620689655,0.011494252873563218,0.010526315789473684,0.0024154589371980675,0.013633884748227595,0.012774655084312723,0.0019771285766255952
400000019319700970,400000019319700969,400000003055542381,DRINKS,Beer,Drafts,Neshaminy J.A.W.N.,7.0,1.0,0.011494252873563218,7.00,0.012269938650306749,1.0,7.00,0.0,0.00,0.00,7.00,1,0.034482758620689655,0.011494252873563218,0.010526315789473684,0.0024154589371980675,0.012724959098345754,0.011923011412025208,0.0018453200048505554
400000019583970408,400000019583970407,400000003055542381,DRINKS,Beer,Drafts,New Trail Gear Head IPA,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019873938360,400000019873938359,400000003055542381,DRINKS,Beer,Drafts,Rotunda Cookies and Cream,8.5,1.0,0.011494252873563218,8.50,0.014899211218229623,1.0,8.50,0.0,0.00,0.00,8.50,1,0.034482758620689655,0.011494252873563218,0.010526315789473684,0.0024154589371980675,0.015451736047991273,0.014477942428887752,0.0022407457201756745
400000021038555290,400000021038555289,400000003055542381,DRINKS,Beer,Drafts,Sir Charles Hibiscus,8.5,11.0,0.12643678160919541,93.50,0.16389132340052587,11.0,93.50,0.0,0.00,0.00,93.50,7,0.2413793103448276,0.12643678160919541,0.11578947368421053,0.026570048309178744,0.169969096527904,0.15925736671776528,0.024648202921932417
400000020277482609,400000020277482608,400000003055542381,DRINKS,Beer,Drafts,Sloop JuiCe BomB,7.0,9.0,0.10344827586206896,63.00,0.11042944785276074,9.0,63.00,0.0,0.00,0.00,63.00,4,0.13793103448275862,0.10344827586206896,0.09473684210526316,0.021739130434782608,0.11452463188511179,0.10730710270822687,0.016607880043654998
400000021038547677,400000021038547676,400000003055542381,DRINKS,Beer,Drafts,Platform Breezy Session Sour,8.0,6.0,0.06896551724137931,48.00,0.08413672217353199,6.0,48.00,0.0,0.00,4.80,43.20,4,0.13793103448275862,0.06896551724137931,0.06315789473684211,0.014492753623188406,0.07853117614979095,0.07358201328564129,0.011388260601363429
400000020732338064,400000020732338063,400000003055542381,DRINKS,Beer,Drafts,Saugatuck Cottonmouth Crusher,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020732478181,400000020732478180,400000003055542381,DRINKS,Beer,Drafts,Love City Lime Lager,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000007644742315,400000007644742314,400000003055542381,DRINKS,Beer,Drafts,2SP Remnants Sour,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000021464714461,400000021464714460,400000003055542381,DRINKS,Beer,Drafts,Mango Cart,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055542385,400000003055542384,400000003055461397,DRINKS,Beer,Bottles and Cans,,3.57,7.0,0.07368421052631578,25.00,0.0411522633744856,7.0,25.00,0.0,0.00,0.00,25.00,6,0.16666666666666666,0,0.07368421052631578,0.016908212560386472,0,0.04258218361437574,0.0065904285887519835
